model,sort_order,sha256,seq_len,h1_nat,h2_nat,h_bigram_nat,d_h1_nat,d_h2_nat,d_h_bigram_nat,spatial_gap_median,spatial_gap_mean,spatial_gap_p90,seq_face_adj_frac,seq_26_adj_frac,seq_consec_eucl_mean,seq_consec_eucl_median
shapellm_vqvae3d,pre_morton,5d259fc28a3c341380b34c0ff1825a89fc01123694e7a447271f0824b1c23696,1024,5.837862417462006,4.759965757551223,6.642960712984073,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,5d259fc28a3c341380b34c0ff1825a89fc01123694e7a447271f0824b1c23696,1024,5.837862417462005,4.759965757551223,6.798736674384914,-8.881784197001252e-16,0.0,0.15577596140084093,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,91772de7871c1dc26e7bc66718e133a1938a91da1c60856503eb40bbfa31890c,5360,7.922585145143874,7.735803213716879,8.582618158301184,nan,nan,nan,122.0,102.37519180784768,202.0,0.6148535174472849,0.6178391490949804,0.0786195321555609,0.015625
our_sparse_sdf_vqvae,post_morton,91772de7871c1dc26e7bc66718e133a1938a91da1c60856503eb40bbfa31890c,5360,7.922585145143872,7.735803213716879,8.58472187260593,-1.7763568394002505e-15,0.0,0.002103714304746873,7.0,150.75805592960262,197.0,0.5019593207688001,0.860048516514275,0.025925776079049907,0.015625
shapellm_vqvae3d,pre_morton,91772de7871c1dc26e7bc66718e133a1938a91da1c60856503eb40bbfa31890c,1024,3.817609384154266,1.8748155550367087,4.697301972160452,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,91772de7871c1dc26e7bc66718e133a1938a91da1c60856503eb40bbfa31890c,1024,3.8176093841542666,1.8748155550367087,5.105632426907212,4.440892098500626e-16,0.0,0.40833045474675966,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,ce61629a62a7ef8d6d92bd668218f88d1be88759c3c463dfba2da2439a658ffe,3155,6.915532821953556,6.492561867171761,8.049394202596288,nan,nan,nan,145.0,114.00881997957478,239.0,0.5963855421686747,0.6033608116677235,0.04385338490698831,0.015625
our_sparse_sdf_vqvae,post_morton,ce61629a62a7ef8d6d92bd668218f88d1be88759c3c463dfba2da2439a658ffe,3155,6.915532821953559,6.492561867171757,8.048515131980487,3.552713678800501e-15,-4.440892098500626e-15,-0.0008790706158006145,9.0,184.54609599851452,531.0,0.49936588459099557,0.8744451490171211,0.02498755974199276,0.02209708691207961
shapellm_vqvae3d,pre_morton,ce61629a62a7ef8d6d92bd668218f88d1be88759c3c463dfba2da2439a658ffe,1024,3.514276582625891,1.8283119313664753,4.666842383383572,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,ce61629a62a7ef8d6d92bd668218f88d1be88759c3c463dfba2da2439a658ffe,1024,3.5142765826258904,1.8283119313664753,4.972033786258813,-4.440892098500626e-16,0.0,0.3051914028752414,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,e76beb7fdee642b26b842489b8824fd6bb2cd5fd958cdbe6043fa81dbcaf3a7e,13186,8.055245048671868,7.758655759071296,9.485678539214554,nan,nan,nan,181.0,173.4868249360213,345.0,0.6960182025028442,0.6992036405005688,0.0633028436532094,0.015625
our_sparse_sdf_vqvae,post_morton,e76beb7fdee642b26b842489b8824fd6bb2cd5fd958cdbe6043fa81dbcaf3a7e,13186,8.055245048671868,7.758655759071297,9.48609910633207,0.0,8.881784197001252e-16,0.0004205671175157022,11.0,197.99061308301555,288.0,0.4948805460750853,0.8646947288585514,0.025584519190800854,0.02209708691207961
shapellm_vqvae3d,pre_morton,e76beb7fdee642b26b842489b8824fd6bb2cd5fd958cdbe6043fa81dbcaf3a7e,1024,6.6107112423992715,6.505387410288553,6.930494765951644,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,e76beb7fdee642b26b842489b8824fd6bb2cd5fd958cdbe6043fa81dbcaf3a7e,1024,6.610711242399274,6.505387410288553,6.930494765951644,2.6645352591003757e-15,0.0,0.0,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,f6b290ed2916f2546fdbb9838f3cf9eaa6112f568a975a8f27a6e68f02df9937,3488,7.13520738337653,6.255900963734068,7.699813142606345,nan,nan,nan,60.0,93.02338099243062,223.0,0.7972469171207341,0.7998279323200459,0.05120064519132802,0.015625
our_sparse_sdf_vqvae,post_morton,f6b290ed2916f2546fdbb9838f3cf9eaa6112f568a975a8f27a6e68f02df9937,3488,7.135207383376623,6.255900963734072,7.863594241136945,9.325873406851315e-14,3.552713678800501e-15,0.16378109853059986,6.0,88.06262966077936,143.0,0.4892457700028678,0.8224835101806711,0.027089806920066035,0.02209708691207961
shapellm_vqvae3d,pre_morton,f6b290ed2916f2546fdbb9838f3cf9eaa6112f568a975a8f27a6e68f02df9937,1024,5.578893961751652,4.930731098869693,6.7451026998641295,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,f6b290ed2916f2546fdbb9838f3cf9eaa6112f568a975a8f27a6e68f02df9937,1024,5.5788939617516515,4.930731098869693,6.7742199173303295,-8.881784197001252e-16,0.0,0.029117217466199996,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,bc331292ad3199bc4d582373de4b7d05174511356fad35fdf3f879c8ee3c46c9,4228,7.864320062988817,7.72840951447135,8.3489198388067,nan,nan,nan,123.0,101.66493254563089,218.0,0.5911994322214337,0.6115448308493021,0.07289344568124762,0.015625
our_sparse_sdf_vqvae,post_morton,bc331292ad3199bc4d582373de4b7d05174511356fad35fdf3f879c8ee3c46c9,4228,7.864320062988815,7.728409514471351,8.3489198388067,-1.7763568394002505e-15,8.881784197001252e-16,0.0,7.0,139.3137730358875,216.0,0.5102909865152591,0.8414951502247456,0.02688034859068099,0.015625
shapellm_vqvae3d,pre_morton,bc331292ad3199bc4d582373de4b7d05174511356fad35fdf3f879c8ee3c46c9,1024,4.594694290300191,2.4456263704438257,5.381400607068507,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,bc331292ad3199bc4d582373de4b7d05174511356fad35fdf3f879c8ee3c46c9,1024,4.594694290300189,2.4456263704438257,5.821709099352619,-1.7763568394002505e-15,0.0,0.44030849228411206,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,d63965c6bea6c330982138ba3b18cc8d0a6d2671698fcb92cb962bf52cfb67c3,5595,7.95298251001517,7.7847849375244,8.629449873761681,nan,nan,nan,188.0,128.80543650222924,230.0,0.5841973543081873,0.5874150875938505,0.10833872959016921,0.015625
our_sparse_sdf_vqvae,post_morton,d63965c6bea6c330982138ba3b18cc8d0a6d2671698fcb92cb962bf52cfb67c3,5595,7.952982510015162,7.784784937524402,8.629449873761681,-7.993605777301127e-15,2.6645352591003757e-15,0.0,8.0,126.69397382424853,186.0,0.4907043260636396,0.8591347872720773,0.02575521103911215,0.02209708691207961
shapellm_vqvae3d,pre_morton,d63965c6bea6c330982138ba3b18cc8d0a6d2671698fcb92cb962bf52cfb67c3,1024,3.6426634337765593,1.6250235222296125,4.279040593023812,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,d63965c6bea6c330982138ba3b18cc8d0a6d2671698fcb92cb962bf52cfb67c3,1024,3.6426634337765615,1.6250235222296125,4.782938866256247,2.220446049250313e-15,0.0,0.5038982732324353,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,54c8d475d697cb1b92e83f259658384c82efc588e342b1e1011af8a745a233ff,3269,7.681927848892799,7.55699726813803,8.091933455979538,nan,nan,nan,57.0,90.26905759162304,220.0,0.726438188494492,0.7270501835985312,0.07307639468561468,0.015625
our_sparse_sdf_vqvae,post_morton,54c8d475d697cb1b92e83f259658384c82efc588e342b1e1011af8a745a233ff,3269,7.681927848892805,7.556997268138027,8.091933455979538,6.217248937900877e-15,-2.6645352591003757e-15,0.0,7.0,91.23560209424083,263.0,0.49908200734394126,0.8610771113831089,0.025470590566494408,0.02209708691207961
shapellm_vqvae3d,pre_morton,54c8d475d697cb1b92e83f259658384c82efc588e342b1e1011af8a745a233ff,1024,4.773712290721173,3.077218614113507,6.442405675198321,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,54c8d475d697cb1b92e83f259658384c82efc588e342b1e1011af8a745a233ff,1024,4.773712290721169,3.077218614113507,6.071433698696694,-4.440892098500626e-15,0.0,-0.37097197650162705,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,08d1baba98ddf529f20093589bc3c3887e6357d28b0fc1c67800238d5d76f7ef,12877,8.061720301686316,7.70847277374696,9.254206898236838,nan,nan,nan,189.0,152.13484303331595,405.0,0.5099409754582168,0.5136688412550482,0.31626975616699715,0.015625
our_sparse_sdf_vqvae,post_morton,08d1baba98ddf529f20093589bc3c3887e6357d28b0fc1c67800238d5d76f7ef,12877,8.061720301686334,7.708472773746964,9.311445854596263,1.7763568394002505e-14,3.552713678800501e-15,0.05723895635942533,7.0,121.98078771732264,122.0,0.5133581857719789,0.8647095371233302,0.026055259042498693,0.015625
shapellm_vqvae3d,pre_morton,08d1baba98ddf529f20093589bc3c3887e6357d28b0fc1c67800238d5d76f7ef,1024,3.5280443378807176,1.821521577352125,4.981943865531702,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,08d1baba98ddf529f20093589bc3c3887e6357d28b0fc1c67800238d5d76f7ef,1024,3.528044337880716,1.821521577352125,4.863071335903023,-1.7763568394002505e-15,0.0,-0.11887252962867834,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,b725c74f8e2d2d2b8e3b898b5919715a3aff9d1f2114d7fc9698f0e7cfdfbd34,4676,7.766502905347916,7.578157180710331,8.449984441722801,nan,nan,nan,177.0,147.21151439299123,300.0,0.6205347593582887,0.626951871657754,0.04433517027445013,0.015625
our_sparse_sdf_vqvae,post_morton,b725c74f8e2d2d2b8e3b898b5919715a3aff9d1f2114d7fc9698f0e7cfdfbd34,4676,7.766502905347897,7.578157180710331,8.44968790816962,-1.865174681370263e-14,0.0,-0.0002965335531808222,11.0,226.8049645390071,544.0,0.4956149732620321,0.8633155080213903,0.025841741440215792,0.02209708691207961
shapellm_vqvae3d,pre_morton,b725c74f8e2d2d2b8e3b898b5919715a3aff9d1f2114d7fc9698f0e7cfdfbd34,1024,3.8542897663475375,1.9779030178020676,4.9342188069712485,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,b725c74f8e2d2d2b8e3b898b5919715a3aff9d1f2114d7fc9698f0e7cfdfbd34,1024,3.8542897663475384,1.9779030178020676,5.255386864542471,8.881784197001252e-16,0.0,0.3211680575712226,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,c87031ab4b12d71967755b7e8f0621a35c9543f2311f985c645898ebf4ebe7b8,6530,7.8386737167254745,7.621681621690899,8.779762496333056,nan,nan,nan,253.0,205.51563358262558,393.0,0.8030326236789708,0.8056363914841477,0.0768667497580448,0.015625
our_sparse_sdf_vqvae,post_morton,c87031ab4b12d71967755b7e8f0621a35c9543f2311f985c645898ebf4ebe7b8,6530,7.838673716725484,7.6216816216908985,8.783159756216335,9.769962616701378e-15,-8.881784197001252e-16,0.0033972598832789913,10.0,148.5829847466937,230.0,0.49716648797671925,0.8753254709756471,0.024783475529509446,0.02209708691207961
shapellm_vqvae3d,pre_morton,c87031ab4b12d71967755b7e8f0621a35c9543f2311f985c645898ebf4ebe7b8,1024,4.918241325115425,3.1833473573884854,6.54451051192805,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,c87031ab4b12d71967755b7e8f0621a35c9543f2311f985c645898ebf4ebe7b8,1024,4.918241325115422,3.1833473573884854,6.189809629771655,-3.552713678800501e-15,0.0,-0.3547008821563953,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,7dd16d04d9d8a41cce68b0b553fc1343616315ac70db13bc9688f2091be927ea,6781,8.073076828507782,7.916233995672968,8.821732380934082,nan,nan,nan,204.0,146.48622510972797,286.0,0.6182890855457227,0.6225663716814159,0.09662025421020505,0.015625
our_sparse_sdf_vqvae,post_morton,7dd16d04d9d8a41cce68b0b553fc1343616315ac70db13bc9688f2091be927ea,6781,8.073076828507777,7.91623399567297,8.821732380934082,-5.329070518200751e-15,1.7763568394002505e-15,0.0,7.0,138.34123540060008,174.0,0.49557522123893805,0.8445427728613569,0.026759590896988546,0.02209708691207961
shapellm_vqvae3d,pre_morton,7dd16d04d9d8a41cce68b0b553fc1343616315ac70db13bc9688f2091be927ea,1024,2.6603112022400848,1.1728966327634205,3.760530897226037,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,7dd16d04d9d8a41cce68b0b553fc1343616315ac70db13bc9688f2091be927ea,1024,2.6603112022400865,1.1728966327634205,3.7344108890885033,1.7763568394002505e-15,0.0,-0.0261200081375339,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,317dbbd7d2dbbe5eadd780838395e31d54a0ba67ac1594eb778c87822a182654,7982,8.093931239755857,7.891943636944024,8.984645296545743,nan,nan,nan,137.0,103.4526290389804,176.0,0.3306603182558577,0.33291567472747774,0.05438788729704162,0.0625
our_sparse_sdf_vqvae,post_morton,317dbbd7d2dbbe5eadd780838395e31d54a0ba67ac1594eb778c87822a182654,7982,8.093931239755868,7.891943636944023,8.984818995876795,1.0658141036401503e-14,-8.881784197001252e-16,0.00017369933105193525,8.0,197.22949525083905,315.0,0.508582884350332,0.8398696905149731,0.026112932477334847,0.015625
shapellm_vqvae3d,pre_morton,317dbbd7d2dbbe5eadd780838395e31d54a0ba67ac1594eb778c87822a182654,1024,5.91142155372409,4.9973496122961825,6.664638962922059,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,317dbbd7d2dbbe5eadd780838395e31d54a0ba67ac1594eb778c87822a182654,1024,5.91142155372409,4.9973496122961825,6.827783186981642,0.0,0.0,0.1631442240595833,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,cec670ca227191caf8722dc9e81217915cbbd494d8e523b4e4a671fe549b6234,5072,7.6785793331843575,7.467922585294548,8.530199808115745,nan,nan,nan,190.0,126.94613942389637,246.0,0.6308420429895484,0.6509564188522974,0.058724616792722895,0.015625
our_sparse_sdf_vqvae,post_morton,cec670ca227191caf8722dc9e81217915cbbd494d8e523b4e4a671fe549b6234,5072,7.678579333184357,7.467922585294547,8.530746561955667,-8.881784197001252e-16,-8.881784197001252e-16,0.0005467538399219762,10.0,147.58536446792795,273.0,0.49615460461447447,0.8635377637546835,0.025491070323368094,0.02209708691207961
shapellm_vqvae3d,pre_morton,cec670ca227191caf8722dc9e81217915cbbd494d8e523b4e4a671fe549b6234,1024,4.191930181478056,2.3862050659904517,5.512207398169249,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,cec670ca227191caf8722dc9e81217915cbbd494d8e523b4e4a671fe549b6234,1024,4.191930181478055,2.3862050659904517,5.727547964498385,-8.881784197001252e-16,0.0,0.2153405663291359,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,9f0799d96c014f40303785c7def98ecc660334e3210b827a91b19fe1ddbcefbf,4075,7.65705624921926,7.460013653286152,8.31204031834727,nan,nan,nan,65.0,66.11586311061647,145.0,0.624693176239568,0.6330387825233186,0.07742072687109099,0.015625
our_sparse_sdf_vqvae,post_morton,9f0799d96c014f40303785c7def98ecc660334e3210b827a91b19fe1ddbcefbf,4075,7.657056249219275,7.460013653286152,8.311700039908114,1.509903313490213e-14,0.0,-0.00034027843915573897,8.0,116.78755117453,191.0,0.5034364261168385,0.8615611192930781,0.025870975525538544,0.015625
shapellm_vqvae3d,pre_morton,9f0799d96c014f40303785c7def98ecc660334e3210b827a91b19fe1ddbcefbf,1024,4.744641838743483,3.7525231933965504,6.2787951392336305,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,9f0799d96c014f40303785c7def98ecc660334e3210b827a91b19fe1ddbcefbf,1024,4.744641838743483,3.7525231933965504,6.439600041504303,0.0,0.0,0.16080490227067212,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,60d74885107b8fc55139fc964271da71a311f627b7e95f888ef361b3550ce40b,2170,7.297487865614793,7.080460665810533,7.6213710667031584,nan,nan,nan,67.0,143.17543227665706,342.0,0.7704011065006916,0.7805440295066851,0.050423724721182665,0.015625
our_sparse_sdf_vqvae,post_morton,60d74885107b8fc55139fc964271da71a311f627b7e95f888ef361b3550ce40b,2170,7.297487865614788,7.08046066581053,7.6256884373248335,-4.440892098500626e-15,-3.552713678800501e-15,0.004317370621675032,10.0,101.81829971181556,366.0,0.5131396957123098,0.8464730290456431,0.027726008337072706,0.015625
shapellm_vqvae3d,pre_morton,60d74885107b8fc55139fc964271da71a311f627b7e95f888ef361b3550ce40b,1024,5.025042725384881,3.650942476631064,6.435060090513955,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,60d74885107b8fc55139fc964271da71a311f627b7e95f888ef361b3550ce40b,1024,5.025042725384877,3.650942476631064,6.436069996696302,-4.440892098500626e-15,0.0,0.0010099061823476418,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,db9a6913c3d76a046615d064ad6681c35e69beb707f898ebe7e9798902041ac2,1884,6.843760334328645,6.445020238598553,7.52534145244397,nan,nan,nan,29.0,29.68771448181194,58.0,0.6585236325013276,0.6733935209771641,0.09877075488215904,0.015625
our_sparse_sdf_vqvae,post_morton,db9a6913c3d76a046615d064ad6681c35e69beb707f898ebe7e9798902041ac2,1884,6.8437603343286435,6.445020238598554,7.526633428359345,-1.7763568394002505e-15,8.881784197001252e-16,0.0012919759153744437,6.0,28.31811942347289,62.0,0.49814126394052044,0.8178438661710037,0.02872343400826708,0.02209708691207961
shapellm_vqvae3d,pre_morton,db9a6913c3d76a046615d064ad6681c35e69beb707f898ebe7e9798902041ac2,1024,4.641351544744197,3.581499189971215,6.4644374005804055,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,db9a6913c3d76a046615d064ad6681c35e69beb707f898ebe7e9798902041ac2,1024,4.6413515447441975,3.581499189971215,6.352927832072353,8.881784197001252e-16,0.0,-0.11150956850805294,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,2ecdf638b0483f3d4d1ce5978e03b525019134341337f5eb2e2077aa4ac6c7a7,4683,7.810716792319964,7.627541244188763,8.444262725623004,nan,nan,nan,128.0,116.26886221974137,267.0,0.6721486544211875,0.6759931653139684,0.04858222801384889,0.015625
our_sparse_sdf_vqvae,post_morton,2ecdf638b0483f3d4d1ce5978e03b525019134341337f5eb2e2077aa4ac6c7a7,4683,7.810716792319949,7.6275412441887624,8.447927565536972,-1.4210854715202004e-14,-8.881784197001252e-16,0.0036648399139682653,10.0,246.82782894532824,684.0,0.5,0.863947031183255,0.02556857311500022,0.018861043456039804
shapellm_vqvae3d,pre_morton,2ecdf638b0483f3d4d1ce5978e03b525019134341337f5eb2e2077aa4ac6c7a7,1024,5.441581249126249,4.183224805370906,6.488493680955219,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,2ecdf638b0483f3d4d1ce5978e03b525019134341337f5eb2e2077aa4ac6c7a7,1024,5.44158124912625,4.183224805370906,6.728377672364495,8.881784197001252e-16,0.0,0.2398839914092754,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,de892e6ae8dfef866dfff05d35ce75810577a367863476b6061f9bd2c089e90d,8768,7.877920334687321,7.571345661743903,9.075626181867344,nan,nan,nan,270.0,223.17214063737737,435.0,0.6345386106992129,0.6377324056119539,0.05717032580157908,0.015625
our_sparse_sdf_vqvae,post_morton,de892e6ae8dfef866dfff05d35ce75810577a367863476b6061f9bd2c089e90d,8768,7.877920334687329,7.571345661743895,9.074361170473596,7.993605777301127e-15,-7.993605777301127e-15,-0.0012650113937482388,11.0,257.861190664798,575.0,0.5000570320520132,0.8690544085776206,0.025310243604927236,0.015625
shapellm_vqvae3d,pre_morton,de892e6ae8dfef866dfff05d35ce75810577a367863476b6061f9bd2c089e90d,1024,3.9359469189040515,1.9109635351269583,4.743502442370977,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,de892e6ae8dfef866dfff05d35ce75810577a367863476b6061f9bd2c089e90d,1024,3.935946918904053,1.9109635351269583,5.074227219325275,1.3322676295501878e-15,0.0,0.33072477695429825,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,07d6dffe4943f4ce75d4c5998a2534b56a1f41fc485946bd667261f1148d8bdf,8574,7.535356302331469,6.354131691142085,8.665296109005977,nan,nan,nan,214.0,170.2241027316157,331.0,0.619503091099965,0.6298845211711186,0.12691456725104433,0.015625
our_sparse_sdf_vqvae,post_morton,07d6dffe4943f4ce75d4c5998a2534b56a1f41fc485946bd667261f1148d8bdf,8574,7.535356302331497,6.354131691142087,8.717799071918305,2.7533531010703882e-14,2.6645352591003757e-15,0.052502962912328144,9.0,192.22418439426727,280.0,0.5145223375714453,0.8573428204829114,0.02666866376005896,0.015625
shapellm_vqvae3d,pre_morton,07d6dffe4943f4ce75d4c5998a2534b56a1f41fc485946bd667261f1148d8bdf,1024,5.988305932824136,5.58299289547638,6.805674129722579,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,07d6dffe4943f4ce75d4c5998a2534b56a1f41fc485946bd667261f1148d8bdf,1024,5.98830593282413,5.58299289547638,6.870926017768222,-5.329070518200751e-15,0.0,0.06525188804564319,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,63e28affc6d10b3806db2517e55e160b1fbf74b5a2e49dea7aba5231ea1b9f0f,13980,8.258193851103234,8.036421681864816,9.54408401409072,nan,nan,nan,233.0,194.93223706231038,391.0,0.6077687960512197,0.6105586951856355,0.13902058960584227,0.015625
our_sparse_sdf_vqvae,post_morton,63e28affc6d10b3806db2517e55e160b1fbf74b5a2e49dea7aba5231ea1b9f0f,13980,8.258193851103245,8.036421681864814,9.544518124226508,1.0658141036401503e-14,-1.7763568394002505e-15,0.0004341101357887567,10.0,182.3260848440351,398.0,0.483582516632091,0.853995278632234,0.02569727978441548,0.02209708691207961
shapellm_vqvae3d,pre_morton,63e28affc6d10b3806db2517e55e160b1fbf74b5a2e49dea7aba5231ea1b9f0f,1024,6.502016066258358,6.35087236536344,6.922364007235396,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,63e28affc6d10b3806db2517e55e160b1fbf74b5a2e49dea7aba5231ea1b9f0f,1024,6.502016066258355,6.35087236536344,6.923719133688105,-3.552713678800501e-15,0.0,0.0013551264527089657,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,89c4c40c9c0659ec69ffa61712c8b167ed016a00761ea38f3e2312d212bde97c,9157,8.216375936830481,8.027746964854591,9.121861864478998,nan,nan,nan,133.0,130.47146454493515,292.0,0.5348405417212757,0.5478374836173001,0.20412115580161141,0.015625
our_sparse_sdf_vqvae,post_morton,89c4c40c9c0659ec69ffa61712c8b167ed016a00761ea38f3e2312d212bde97c,9157,8.21637593683048,8.027746964854598,9.121861864479,-1.7763568394002505e-15,7.105427357601002e-15,1.7763568394002505e-15,6.0,103.61544321476184,151.0,0.5069899519440804,0.8521188291830494,0.026614427559096765,0.015625
shapellm_vqvae3d,pre_morton,89c4c40c9c0659ec69ffa61712c8b167ed016a00761ea38f3e2312d212bde97c,1024,5.224047724271149,3.6985544017459664,6.33164488334414,nan,nan,nan,113.0,89.35291902071563,144.0,0.9384164222873901,0.9384164222873901,0.11924135325758951,0.0625
shapellm_vqvae3d,post_morton,89c4c40c9c0659ec69ffa61712c8b167ed016a00761ea38f3e2312d212bde97c,1024,5.2240477242711485,3.6985544017459664,6.546243314188001,-8.881784197001252e-16,0.0,0.21459843084386154,14.0,50.930320150659135,217.10000000000218,0.5004887585532747,0.9384164222873901,0.17344705470686445,0.125
our_sparse_sdf_vqvae,pre_morton,f1e329d9caf28bee389942f9bdaa7dbd3800d22b872a15ad3a8e1461706bd6e6,8916,8.038510018154154,7.7883374603941355,9.092847007679717,nan,nan,nan,121.0,100.09109374626615,176.0,0.6130117779024117,0.6152551878855861,0.24674307499548048,0.015625
our_sparse_sdf_vqvae,post_morton,f1e329d9caf28bee389942f9bdaa7dbd3800d22b872a15ad3a8e1461706bd6e6,8916,8.038510018154147,7.7883374603941355,9.092225002357848,-7.105427357601002e-15,0.0,-0.000622005321869068,5.0,137.82130140750832,162.0,0.5145260796410545,0.8443073471676948,0.026826369226210522,0.015625
